tweet	sarcasm	sentiment
RT @A_FAHAD24: #الاهلي_برشلونهميسي يدعي الاصابة خوفاً من مواجهة معتز هوساوي https://t.co/OCPxFU06x1	1	0
ما بعرف ليش ؛ بس ما بدي تخلص حلقة الليله😍😍#أمير_الليل #رامي_عياش  #بوب_ستار  #أبو_أرام  #ملك_الأناقة https://t.co/nklwQBQbwM	0	1
الرابط اهو للاخوة المشككين علي موقع الجزيرة مباشر - إخوان وبقا 60? لا!!	1	0
#اليمنية| جلسة عاصفة لــ #مجلس_النواب_الموالي_لـ”المخلوع” ضد تجاوزات #الحوثيونhttps://t.co/ad4okkzZwA… https://t.co/KIMyJwPvoG	0	0
RT @GwadyM: رؤيتي لما يجب ان تفعله  #السعودية  في مواجهة الغدر https://t.co/QJsR2CeJH7	0	0
# نختلف مع الحكومات العربية ،لكن الحديث عن اسرائيل وكأنها جنة وسط الصحراء ، كلام تافه اسرائيل عنصرية واستعمارية وا	0	0
في جنة الخلد يا بطل العبور، في جنة الخلد يا شاذلي في قلوبنا ستبقى # #25	0	1
هي دي #الحياةالطموحالعزيمةالاصرارالتحديواخيرا .... الحلم#حمااااااااس جديد - يشعر بـالحماسة	0	1
بوجودك أنتِ تزداد الدراما جمالاً وروعة🌹👑🌹@nadinenjeim#نادين_نسيب_نجيم https://t.co/PjsNseLf9k	0	1
#السعاده ؟ ان تجد روحآ تشبهك بكل شي	0	1
يعني واحد ما بيعرفش يقرأ أليس من الهراء والعبث أن تأخذ رأيه في كتاب دون أدنى مجهود لشرحه له؟ خاصة لو هيأثر على حياته وحياتي أنا كمان!	1	0
فقط في #معرض_الكويت_الدولي_للكتابفي السابق .. كنا نقابل الأحبة في الممرات وكنا جميعاً قراءاليوم .. صار كل من نصادفهم هناك كُتّاب !	0	0
#انتخبوا_العرص #ابن_اليهودية #الام_المثالية #الانقلاب_حلاوة_روح #انتخبوا_العرص	1	0
#قطر الدولة الوحيدة في العالم لها سفير في #غزة وأميرها الحاكم الوحيد الذي جرم #إسرائيل وحملها مسؤولية العدوان بينما مسوخكم جرّموا #حماس	1	0
امارات الندامة تفرض شروطها لاستمرار دعم الانقلاب قبل اربعين سنة كانت اكبر امنية اى بدوى منهم انه يزور مصر منك لله يا سيسي	0	0
#إبراهيم_محلب هايدخل التاريخ وهايحل مشكلة سد النهضة وإبقو إفتكرو إن مدرستى#دى_لاسال قدمت هدية لمصر من أحد خريجيها الناجحين	0	1
@_jjida @_myma4 وش تحليله ياجيداء هذي امور بالتاريخ قبل الاسلام وبعد الاسلام فلسفتك مو بمحلها	0	0
لا حدا ينعي حلب... حلب ما بتموت حلب مااستسلمت ولا رح تستسلم يلي بدو ينعي (ينعي ضمائرنا المعفنة) #ستبقى_حلب#ستنتصر_حلب#حلب_تباد#Alep	0	1
@Q8Pay على فكره شركة محترمه حداعطوني كيبل كهديه  ويوم قتله انه شحنه بيكلفني اكثر من قيمته قال دش امازون واختار اي شي قيمته ٣٠ دولار	0	1
#بس_سؤال وين الثورة اللي استشهد بإسما جبران؟ شو عملتو فيا بعد ١١ سنة؟ ما بقي منا الا ذكرى هالنهار و ذكرى الشهداء... #بدي_جواب #جبران_تويني	0	0
#ازيك_بعد_التفويضلما تتزنق قول #اخوان ولما تفشل قول #قطر ولما تموت قول #حماس ولما تتوكس قول #تركيا ولما تتفضح قول #الجزيرة	1	0
فيسبوك لايت ده معاق، مش عارف اعمل haha ولا love على أي بوست!!	1	0
# الفيلم دا كان لازم ياخد #الاوسكار بجد	0	1
ولا أشعر بأدنى تعاطف مع مبارك ونظامه الذي أوصل هذا الشعب إلى ما صار عليه، يستوي في ذلك الإسلاميون وغير الإسلاميين، تد	0	0
لكن في أرض النفاق كالعادة يكسب الكداب #كايروكي	0	0
باي مبرر؟؟؟؟ لا جواب.. و#ستبقى_حلب https://t.co/LpuDSYUU97	0	0
@Hh0pi6J1jAQpM67 @alaanoor2010 هكذا نري السطحية المعروفة عن شعب #مصر اصابت حتي اﻻعﻻم الغربي#السيسي امكر من هذا بكثيرلفد لعب بعقل للمﻻيين.	0	0
جيش #الاحتلال يقتحم قرية العيساوية شمال شرق #القدس_المحتلة قبل قليل.	0	0
نجاة جميع ركاب طائرة هبطت اضطراريا شمال روسيا https://t.co/3FeCoKoje3نجاة-جميع-ركاب-طائرة-هبطت-اضطراريا-شمال-روسيا via @akhbar	0	1
باقي ثلاث اياااااااام 😂💔 #ماذا_لو_المدارس_مختلطه https://t.co/idVXQCfvwV	0	0
نهج جبران تويني لا يزال حتى اليوم يدرس من خلال جمعية نهار الشباب التي لا تزال ناشطة وأنا افتخر انني تخرجت من احد برامجها... #هوا_الحرية	0	1
اعظم نادى فى الكون #الاهلى	0	1
RT @SobhiTfaily: كربلاء هذا العام في حلب ، و رضيع الامام الحسين تحت انقاض بيوتها.  #حلب	0	0
#ماذا_لو_المدارس_مختلطه كان القى الشباب مو مقصرين معي بحاجة واجباتي كاملة ومدلعيني آخر حاجة 😂.	0	1
يوم جميل بفوز تشيلسي وبعد شوي حلقة الفايكنغ والظهر ريال مدريد ❤️😰	0	1
مارأي المرتزقه واعوان ال سعود الكلاب بعد اعترافهم بقصف العزاء؟ وكيف تبنت داعش التفجير قبل اعتراف السعوديه؟ برأيكم… https://t.co/r5cqPXDpNn	1	0
في ناس من أنصار أبو إسماعيل زعلانين ونازلين شتيمة واضح إنهم محبطين عشان مش هيبقى في إعتصام ودبح عجول وكدهمعلهش اطلعوا مدينة الإنتاج تاني	1	0
🚨 #الجعفري قال لمندوبة #الولايات_المتحدة مامعناه إذا وقعتي #سبية بيد داعش أو النصرة #تسعيرتك / أربعين دولار /... https://t.co/aVCicABRUq	1	0
بعد غيبة و طول انتظار ها قد عاد #الاستقرار من جديد :)) #النور_قطع #الهرم	0	1
الجيش والداخلية والبلطجية ايد واحدة لارتكاب جرائم وحشية جديدة ضد شعب مصر فى تظاهراته السلمية 30 اغسطس الشعب يستعيد ثورته	0	0
خدمة عملاء شركة #مصر_للطيران  اللي قافلين التوظيف ومحدش بيشتغل غير بواسطه .. 👎 https://t.co/aXqFGGcSRX	1	0
ليه البنت اللى #تحب فى مجتمعنآ بيعاملوها انها عملت #جريمه وبتبقا بنت مش #محترمه	0	0
@SaeedALGhammdi مدينه يعشقهاالسياح لوجود أعلى قمة uk بن نفيس أيضا قطار هاري بوتر وتلفريك ليست مدينة تسوق طبيعة ساحرة سكانها ودودين بسطاء	0	1
رقم ثلالثة بعد نجيب الريحاني واسماعيل يس ممسل عبقري ليس له نظير #عادل_امام	0	1
ضحكنا اوي اوي و استفدنا اوي اوي 💗😘#في_بيتنا_ضيف #نادين_نسيب_نجيم @nadinenjeim https://t.co/pPoQ3cQA0o	0	1
@ArabiaWeatherSA طقس العرب اخباركم دأئماً متاخرة ولاعندكم مصدر لتحري الطقس يخص بكم	0	0
@drrdob @GwadyM آن لنا أن ندرك أن  كل مؤسسات المجتمع الدولي تعمل بما تمليه مصالح الصهيونية والغرب ، وما زال حكامنا يصدقونها	0	0
#طقس_العرب: صور رائعة للثلوج في ريف حماة صباح اليوم في #سوريا https://t.co/EeayPf0pWU #طقس_كترل	0	1
@tweetmeplease0 هههههههه حررتي 60بهمتك وبهمة بوتن لخنزير ومرتزقة بشار لايرانيين ولافغان مشاالله عليكي شاطره	1	0
وهذه الاحداث من شأنها إدخال البلاد فى فوضى وفتنة طائفية، و دفع المجلس الاعلى إلى اتخاذ قرارات تعطل عملية التحول	0	0
RT @Mima_RF: #افضل_طقم_لروجر_فيدرروفي الطقم البنك https://t.co/v9PfDMAZqq	0	1
#المملكةالعربيةالسعودية #جدة #جده #الرياض #الدمام #الخبر #ينبع #الشرقية #مكة #المدينة_المنورة #راقت_لي [2138449]	0	1
أؤيد قرار د مرسي فيما يخص : 1- إبعاد النائب العام 2- محاكمة وإعادة محاكمة كل من لوثت يداه بدماء أو أموال المصريين	0	1
RT @alnassar_kw: قامت الدنيا ولم تقعد في حادثة قصف الخيمة في صنعاء، بينما حلب بأكملها تُدمّر على رؤوس ساكنيها بنسائهم وأطفالهم وكهولهم، ولم…	0	0
الوعود المتكررة بانتخابات حرة نزيهة فى غياب الضمانات البديهية لنزاهتها هى مجرد كلام اجوف كفانا خداعا للشعب	1	0
RT @safa_tv: #العبادي يرد على #أردوغان :بالتأكيد لسنا نداً لك،سنحرر أرضنا بعزم الرجالوليس بالسكايب‼️عنيف العم دامبي 💢كما يسميه #أهل #الع…	0	0
@QueenB_LH زادوووو فيه هربنا من فيسبوك عل ود.هاد لعب الدراري الصغار ههههههههههه	0	0
RT @Fat2552: #ايقاف_امداد_مصر_بالنفط'لو نجح الإنقلاب بتركيا لظهر سيسي آخر أرتمى في أحضان إيران وبشار https://t.co/9tvxvjxsho	1	0
كلام أم الشهيد محمد مصطفى بيجيب من الآخر: مرسي كذب في وعوده	0	0
RT @sharif_hijazi: يحرقون حلب ثم يبكون اليمن .. #أحقر_الناس	1	0
مفتي #السعودية يستنكر الهجمات على حلب ... اي الله يرحم ستك اللي كانت تقول على جبنة #كيري جبنة لحس ... -_-	1	0
المناظرة  بين دونالد ترامب وهيلاري كلينتون ، نبي مضاربات شرهم بينهم يارب	1	0
دول اوروبا اوقفت رحلات شركاتها الى مصر شركات التأمين ترفض عمل وثيقة للمسافر بكره تشوفو مصر	1	0
@Maha_bentazoz طيب وش رايك..⬛ مظاهرات في فرنسا بسبب ارتفاع قضايا الاغتصاب ⬛و سلم لي على حقوق المرأةhttps://t.co/19Vki1Yk30.	1	0
ان التفاؤل هو الايمان الذي يقود الى النجاح .. ولا شيء يمكن تحقيقه بدون الامل و الثقة .. هيلن كيلر. #ريال_مدريد	0	1
#حلب_تباد_ادعو_لحلب#حلب_تباد_بصمت#ستبقى_حلباذكرو بالدعاء لعلها تكون ساعة استجابه يارب فك كربهم وخفف عنهم يارب هون عليهم ربنا عليك ببشار	0	0
"RT @AhmedWagih: قالك ""السيسي هيغرقنا""!!! صح، والسيسي برضه ورا الأزمات الإقتصادية الطاحنة في تونس، الخليج، العراق، اليونان، روسيا، تركيا، ال…"	1	0
تبارك الله امثل هذا الجمال والطهر والبراءة تقتل 💔 #فلسطين #سوريا #العراق #اليمن #بورما https://t.co/p9DrhwHLdp	0	0
RT @ToOTaLive9: #قروس يقولكم هاتوا ميسي وسواريز ونيمار 😎بيجلدهم مثل ماجلد الهلال في ثلاث ايام رايح جاي 😎 #الاهلي_برشلونه https://t.co…	0	0
"RT @IranObs_ar: #المرصد_الايراني#حقوق_وحريات | إيران تعدم 506 مواطناً خلال العام السابق""ترجمة خاصة""https://t.co/XbLt2F7Qio"	0	0
"RT @ArqamAlAhly: السعيد: ""افتقد رمضان صبحي في الأهلي""نتفهم هذا بما أن لم يكمل أي لاعبين تمريرات بينهما داخل المنطقة الموسم السابق في الدور…"	0	0
بعض الناس سيرفضون اى تصرف من الرئيس مرسي حتى لو كان صائبا خصومتنا السياسية اذا تحولت لعداوة تعمينا سأساند الحق كما اراه حتى ولو كنت وحدي	0	1
@mana100100 @saudistuff اعلامهم كاذب ودجال مثلهم  ربي ينصرنا الي اعدائنا واعداء الاسلام والمسلمين ال سعود الصهاينه السفاحين	0	0
RT @AlMayadeenNews: #اليمن | #الحوثي: المجازر #السعودية في اليمن ترتكب بضوء أخضر أميركي  https://t.co/McolOvc9IJ https://t.co/Ey4PwakqcE	0	0
عميد بلدية #سرت مختار المعداني يناشد المجتمع الدولي تقديم الدعم وتوفير المعدات اللازمة للفرق المختصة في انتشال الجثث من تحت الركام.	0	1
عقبالنا :)))	0	1
محمود إدريس: عايزين مننا إيه فنادق وقفلناها ومطاعم واتقفلت ارحموا السياحة فى #مصر#كل_يوم | #ON_E | #عمرو_اديبhttps://t.co/LUHKundRlc	0	0
اليوم العالمي للفتاة .. سورية من سلطة العظيمات إلى حكم الغلمان https://t.co/jdThqyikZu	0	0
RT @sabqorg: مندوب السعودية الأممي: مشروع القرار الروسي مهزلة وتصويت مصر له مؤلم! https://t.co/9YiJWqzqzC @sabqorg	0	0
ميرسي يا يو…	0	1
منذ غرس بذرتها الشهيد #حسن_البنا ليسقيها بدمه صاحب الظلال ليتم الفتك ببطل أول صندوق إنتخابي ديموقراطي وشعبية #الاخوان_…	0	1
هو اسطورته ريكي مارتن _وكريستيانوويجيك واحد يقول شعار ريال مدريد قد يتلطخ بالطين والدماء ولكنه لن يلطخ في العار… https://t.co/w2uYR6Umzh	1	0
#منا_وجرالعما كيف مرقت هيدي تاعيت رامي عياش	0	0
RT @messi10Arabic: ميسي أو كرستيانو ؟ كاسانو : كرستيانو مثل نادال أذا سقط لا يستطيع النهوض ، أما ميسي هو مثل فيدرر دائماً بـ القمة ..	0	1
#توفيق_عكاشة بيحكي عن هيفا وهبي هههه!دي كلها عمليات تجميل امبارح شفت صورها ع النت قبل التجميل دي تقرف عشان تعرفو احن…	0	0
RT @RevolutionSyria: #تقريرلقناة دار الإيمان منظمة أفاز تطلق حملة لمقاضاة رفعت الأسد لارتكابه جرائم حرب ومجازر في سورياhttps://t.co/xe0d0…	0	0
"#الاحتلال ينقل #الأسير الطفل #أحمد_مناصرة إلى معتقل ""مجدو""#شباب_نيوز"	0	0
ازمات مصر الحقيقية لن تحل بالمتاجرة بالدين ولا بالحديث عن تطبيق الحدود والسياحة الشرعية، بل ببرامج تشريعية وتنفيذية محددة	0	1
"انا اشفق على هيلاري كلنتون فهي مضطره لمناظره ""خبل"" نص كلامه مو مفهوم"	1	0
مهما حاولتم إقناع أنفسكم أن الشعب إختار دستور الإخوان دون تخويف أو لعب بالدين أو إنتهاكات ستظل الحقيقة أن مرسي كذب على المصريين ليمرر دستوره	0	0
#هناك_مكان_اسفل_الجحيم للي بيتفرجوا على #فيفي_عبده	1	0
"مقترح خليجي ب #الجامعة_العربية يعتبر ممارسات بشار ""جرائم حرب""    #حلب_تباد"	0	0
"""كله يا سيسي"""	1	0
نقسم بالله العظيم على أن لا نعترف لحظة واحدة بالإنقلاب العسكري وأن لا نتوقف عن مقاومته و أن لا يهنئ أو يستقر حكم مصر للإنقلاب…	0	0
سيناء علي الخريطة اكبر علامة نصر في التاريخ #تحرير_سيناء	0	1
هو مرسي ما غيرش النائب العام ليه؟ هي دي النهضة؟	0	0
#سوريا #حلب #روسيا #إيران #السعودية #أمريكا : أن الأحياء الشرقية من حلب سيطرة عليها عصابات إرهابية قذرة لا تعير للأنسان وزنا تقتل بدم بارد	0	0
الماركا:فلورينتينو في أفضل أوقاته كرة رونالدو الذهبية،ال١١،زيزو هم المفاتيح.#LaLiga #الليغا #الدوري_الاسباني… https://t.co/9lTZnLK8Je	0	1
رجُولتكَ وهَبتني أُنوثّه مُختَلفَه ، مَ اَجمَلني بِكَ ! #صباحي	0	1
أخبار السعودية هالأسبوع كلها استنكار وإدانة وتذكير بأهمية إضطلاع المجتمع الدولي بمسؤولياته...أخبار معلَّبة لا تسمن ولا تغني من جوع...	0	0
حبيتلكن حب من غير حنان وصحبتلكن صحبة من مالهاش أمان رحت لحكيم واكتر ولقيت بلوتى ان اللى جوه القلب مش ع اللسان ًعجبى #صلاح_جاهين	1	0
RT @Ialrebdi: #فيتو_العار_الروسي ضد مشروع إنقاذ #حلب يغذي الإرهاب والتطرف ويفقد ثقة العالم في #مجلس_الأمن مؤسف ومخزي أن يكون موقف #مصر ضد #…	0	0
الشيخ حسان يؤكد ان مرسي يمتلك شرعية قرانية وشرعية نبوية الى متى هذه التجارة بالدين بالمناسبة اين أموال التبرعات التى جمعها الشيخ حسان	1	0
@NawalElZoghbi #نوال_الزغبيﻫﻲّ ﺗﻌﻨﻲ ﻟﻲ ﺁﻟﺴﻌﺂﺩة ﻭ اﻟﻨﻘﺂﺀ ﻭ ﺁﻟﻔﺮﺡ ﻭ أﺷﻴﺂﺀ ﻵ ﺁﺳﺘﻄﻴﻊ ﺁﻟﺘﻌﺒﻴﺮ عنها 😍🙈ﻫﻲّ ﺷﻲﺀ ﺁﺗﻤﻨﻰ ﺁﻥ… https://t.co/JA26Bz05l6	0	1
RT @Al_thawaq: #العبادي_يمثل_العراق وكلنا سنكون معه في حالةطرد السفير التركي من بغداداصدار اوامر للجيش والحشد بضرب قاعدة بعشيقة التي يتمر…	0	1
@NanaElissian بلدكن و حرة برأيك اكيد .. بس الكلام عن حزب الله بمس فيني شخصيا .. عم تحكي عن جماعة عم تحارب الدواعش لبقلب بلدكن	0	0
#عادل_امامالزعيم وكوميديان مصر الاول	0	1
#احمد_ادم بقى بضان فشخ مش لاقي غير #باسم يوسف	1	0
#خلق_جميل غض البصر	0	1
RT @MasirahTV: مقالات | #السعودية تفقد توازنهابقلم: ناصر قنديلhttps://t.co/Ocgr3GxMCg#المسيرة_نت	0	0
2050 بص يا سيدي انا ضد فض أي اعتصام بالقوة وأعلنت ده بعد الحرس الجمهوري وأيضاً غلق المحطات ولكن هذا لن يجعلني ادعم طفاسة قيادات فاشلة	0	0
هل هناك حضارة دون وجود المرأة؟ يجب أن نثق في قدرات المرأة فهي دائماً جزء من النجاح، من غير المرأة لن تكون هناك	0	0
"RT @TMZinArabic: دونالد ترامب:""لانك ستكونين في السجن"". https://t.co/UIhcTK8tSN"	0	0
مش كل معارضتك فلول ولا إنتهازيين يا مرسى طمن شعبك بلاش تعمل ودن من طين وودن من عجين الأخوان حيغرقوك	1	0
أقول للشتامين مشكلتكم ليست مع الكتاب والإعلاميين بل مع جيل ثائر خذلتموه وخنتموه ثم أصبحتم تحملون دمهوأختم كلامي بقول المرشد ماذنب النباتات؟	1	0
"الفراج يشن هجوم بطريقة قذرة على اتحاد "" منتخب "" ويتحدث عن العدالة و يبرر العنصرية #فلول #اكشن_يا_دوري"	1	0
محد مصبر هموم الناس غير إيجابية كاتي پيري!!يمعود ولا جستن بيبر	1	0
معظم الناس اللي نازلة في قوات البنيان المرصوص واتقول امريكان وجو ... هما مؤيدين لنكبة فبراير ....قصدي ما تنسوش ..الناتو يااهووو	0	0
#لله_درك_يا_غوغل شو فضحت ناس، وطلعت ناس ، ونزلت ناس ..	1	0
علاقة الانقلاب بالامارات والسعودية والمساعدات مثل البلطجى وسكان الحارة والفتوة والاتاوة, اذا الحارة مادفعتش	0	0
#اتجنن واخرج عن المألوف	0	0
طول ما بيشتمك ككاتب الحمقى اللي فاهمين إن مرسي صح والحمقى اللي فاهمين مبارك كان صح والحمقى اللي فاهمين الحل في القمع والعنف فأنت أقرب للحق	1	0
بالفيديو: مورينيو تحبطه حلقات المسلسل الممل  .kz6 https://t.co/ZHV1HxOvPP ⥂ #Christmas	0	0
يعني سكتنا عن الدراسه في رمضان كمان ثلاث فسح ايش تبيني نموت #الغاء_التوقيت_الزمني_المدرسي	0	0
#حازم_عبد_العظيم اللي خرج من الوزارة لعلاقاتة المشبوهة بشركات اسرائيلية قيادي في حملة #السيسي #الطيور_علي_اشكالها_تقع!!	0	0
"بطل نميمة و غيبة ""انكما قد اغتبتما و من اغتاب مسلما فقد اكل لحمه"" #حاول:')"	0	1
الفساد عمره ما هيقضي علي الارهاب.في فساد في ارهاب مفيش فساد مفيش ارهاب وفي كل حاجة كويسة.فلو مش عايز تحارب... https://t.co/Ud4peFuQXg	0	0
RT @A822822A: بعد شرب الكحول يأتي دور التطبير♦️♦️#الشيعه #العراق #بغداد #كربلاء #النجف #لبنان #سوريا #حلب #البحرين #الكويت #قطر #الجزائر #…	0	0
في نوعية افلام تدخلها تحس ان انت انسان محترم كدة نضيف زي مثلاافلام #عمرو_سلامة #لامؤخذة وفيه افلام تحس انك حقير وعيل سرس زي افلام #السبكي	0	0
@Sllokei روجر فيدرر يتدرب الآن وبإذن الله راجع بقوة 😉	0	1
RT @FraihAlanzi: هذه…حال دمشق العروبة اليومهذه…حال حرائرهاوهذا…مافعله الفرس بهاتحتضن طفلها نائمة بالشارعفأين أنتم ياعرب…؟؟#سوريا https…	0	0
هو ما ينفعش حد ييجي ويمشي عدل أبداً ده إيه القرف ده	0	0
@aboJod22 @h_akseldihya @AlmuhanaJawad @DrAl_Lawati حتى محمد السادس من أبناء فرنسا ولا فرق بينه وبين جنرالات الجزائر	0	0
الله يحرقك انت طلعت منهم ؟!دانا كنت باحب اغانيك ... يا عيب الشوم على الرجالة ..اتفووووة https://t.co/JcdyKXGSRa	1	0
سيطرة البلطجية المسلحين على الشوارع ليلا قتلوا ملتحيا أمس فى جسر السويس كارثة أمنية غير مسبوقة	0	0
@Dr_4_you @AnayGaber @BBCArabic السعوديه طلبت تحقيق دولي وسارعت داعش لتبني التفجير ورفض الحوثة لجنة تحقيق ورأينا لقطات رمي القنابل اعقلوا	0	0
في بعض جامعتنا تحتفي بيوم اللغه العربيه واهي ٩٩٪ من التخصصات كلها باللغه الانجليزيه!!مثل الجامعه الالكترونيه	0	0
RT @Ahmad_Aljool: هذه الصور مهي لحظة خروج البنات من مصلى نساء بتراويح رمضانبل لحظة تجمهر بنات حول مشهور من سرابيت سناب للاسفحسبي الله #ح…	0	0
شكرا ياشباب على محبتكم ربنا يجعل كلامنا خالصا لله والوطن ده رابط تحميل المعصرة مقالة أحمد زكي مهمة تصبحوا على خير	0	1
اكبر تناقض عاشوا لبنان كان بين ثورة كبيرة وكرسي غالية ومبادئ انكتبت بدم شهدا غاليين للأسف صارت ملف بجارور رخيص #جبران_تويني	0	0
اتهام محمد مهدى عاكف المرشد السابق للاخوان (عمره أكثر من 90 عاما) بالقتل العمد يؤكد أن الفبركة وصلت مداها	0	0
@ibndeeratna الله يسامحو، كان يطول زيارتو شوي😂#معركة_الوعي#حروب_العصابات#سوريا	1	0
لمن #دبي تجهز  ٤٠٠ ألف مفرقعه #والمانيا تستعد لتجهيزالنازحين السوريين ب٤٠٠ الف بطانيه❗️ فــ بعدلحد يسولف بالعروبه #لو_بابا_نويل_عراقي	1	0
"#القصة | تنظيم سيء و ""#للكبار_فقط"" وضيف شرف يعاني.. أبرز ملامح #مهرجان_القاهرة_السينمائي الدولي الـ 38 #فيديوhttps://t.co/HyISUt167Y"	0	0
RT @watan_usa: قرقاش يهاجم مندوب السعودية: يبكي سقوط الإخوان ومرسي في نقده الموقف المصري https://t.co/33ms8ckuuo https://t.co/4bXq57BlMx	0	0
الخنزير الحقود اللعين الديوس  #لافروف	1	0
شعور جميل لما تكون فاضي وتفتح برنامج #اوبر وتقعد تخدم الناس بغض النظر عن المادة اللي تحصلها ويركبون معك ناس فلاوويه 😂	0	1
لبـستُ ثوب الرَّجا والناس قد رقدوا - وَقمتُ أشكو إلى مولاي ما أجدُ / وقلتُ يـا أمَـلي في كلِّ نائـبةٍ - ومَن عليهِ لكـشفِ الـضُّرِّ أعتمدُ	0	1
اشرايج ف ج-ز؟؟ انييبه بس عشان يغني ٩٩ مشكله ولا يغني مع بيونسيه !!! https://t.co/8bn15JE19W	1	0
RT @3beer_RMA: ديميتروف إلى هذا الحد 😐استطاع التغلب على:نادالجوكوفيتشمورايفافرينكالكن لم يستطع التغلب على الذي علمه السحرروووووجير…	1	0
ابن العاهره #تشوركين: والمجرمان #لافروف و #كيري اتفقا على عقد محادثات على مستوى الخبراء في #جنيف بشأن انسحاب المقاتلين من #حلب والعرب #نيام	1	0
_ مبروووووووووووووووووك للريال حببتى بس الصراحة البايرن هوالى كان احسن #ذا_شامبيووونز	0	1
صهرنا الجديد ريكي مارتن يعلن خطوبته من الرسام السويدي السوري جوان يوسف..😝😝اذا بدكن بالرفاه والبنين 😕 https://t.co/9ifJ6r7WqY	0	1
@fish_fash كله في اقصى اليمين المتطرف و في الخليج لا تذكر الدين و الملكية المطلقة لانه برضو بتلاقيهم كلهم في أقصى اليمين المتطرف	0	0
وجهان لعملة واحدة اسمها #امريكاسواءً هيلاري كلنتون او ترامب فكلاهما يعملون بخطة واحدة وهي دمار #العالم https://t.co/CKXaG2a8j7	0	0
#الولايات_المتحدةمجلس الشيوخ الأميركي يوافق على تمديد العقوبات على #إيران لمدة 10 سنواتقانون تمديد العقوبات... https://t.co/dKvMlPcP21	0	0
RT @waelhnehme: يا سلمان بن عبد العزيز بن يزيد #ال سعود  ليس أيامك الا عدد وجمعك إلا بدد يوم ينادى المنادي ألا لعنة الله على الظالمين #ضحاي…	0	0
RT @caironewsportal: فيديو.. شبيحات #الأسد المتطوعات يستنجدن من الهوس الجنسي لضباط #بشار: أجبرونا على الدعارة!https://t.co/Lk5y56EuQ0!#سو…	0	0
في عاهات بالانستقرام فولورزه 5 الاف مو مشهور ولا احد يعرفه ، ينزل بوست معرض و يحط صورته عليه و يكتب حياكم انا ضيف شرف 🙇شفيك جستن بيبر😂	1	0
انفجار سيارة مفخخة يوقع قتلى وجرحى في #بنغازي #الليبيةالرابط البديل::https://t.co/r2ojwC29Bxhttps://t.co/1oVXrFY0Mf	0	0
بتعرفوا شو يعني إنك ب #فلسطين ؟إنك تجدد نية الرباط على أرضها وتكسب أجر حتى وانت نايم 😎	0	1
RT @A7mediito: باذن الله سيتوج ريال مدريد بلقب الحادية عشر، حينها سينسون فرحتهم بالقابهم المزيفة وسينحبون فرحة جماهير الريال بتوسع الرقعة ع…	0	1
بقي بوتن وفياً لحليفه الإيراني، نستذكر تصريحه الشهير في سبتمبر الماضي بتأكيده على حق إيران في رفع حصتها الإنتاجية و… https://t.co/Ou4Ll5gIP5	0	0
هكذا عايد #السوبرستار #راغب_علامة السيدة #فيروز في عيد ميلادهاhttps://t.co/2RBbAqM2Jq@raghebalama	0	1
RT @3ajel_ksa: إحصائية.. استشهاد 96 ﻃﻔﻼً #ﺳﻮﺭﻳﺎً ﻋﻠﻰ ﺍﻷﻗﻞ، ﺑﻄﺎﺋﺮﺍﺕ ﻭﺑﺮﺍﻣﻴﻞ ﻧﻈﺎﻡ ﺑﺸﺎﺭ ﺍﻷﺳﺪ،ﺍﻟﻤﺘﻔﺠﺮﺓ، وإصابة 223 طفلاً ﺁﺧﺮﻳﻦ، ﺑﺠﺮﺍﺡ،في مدينة…	0	0
@hyn_12 @JAZZbqICOuATBwJ مني معاي شيرين والا نوال الزغبي	0	1
#الجديد تركت كل زعماء العالم ونقلت كلمة امير #قطر في وداع #كاسترو انو سيجار كاسترو اكبر من قطر بعدين شو جاب حمد لكاسترو	1	0
فالنسيا خيب ظننا للآن كان الدوري لنا لكن ضيعناه قدام اشبيلية والكلاسيكو قبله !! #قهر	0	0
كتاب جميل جدا عن ما يحدث في منازلنا ولا نراه من تقديمد. #وليد_فتيحي #كيف_أحمي_طفلي #معرض_الكويت_الدولي_للكتاب… https://t.co/o2rjHnGQy3	0	1
RT @caba000: بعد عاصفة الحزم تغيير تخطيط امريكا لإسقاط الدول صغيرة فأصبح هدفها اسقاط السعوديه منبع الاٍرهاب..اضرب رأس الرهاب..يموت الجسم..	1	1
معلومات وخبريات كتيرة تكشف عن #جبران_تويني المرة الاولى بتقرير خاص في #هوا_الحرية #مين_قتل_جبران؟	0	1
#كلمتين_وبس أحبك جدآ #الى_احدهم	0	1
"""غلوبال ريسيرش"" يكشف الدول الداعمة لـ""داعش"":#السعودية#تركيا#قطر#إسرائيل#بريطانيا#فرنسا#الولايات_المتحدة https://t.co/BrkLuhQbeg"	0	0
@y4zeed_k لو اشغل بوب ديلان والا جون ليون لخوياي يمكن أرجع تاكسي	0	0
"#غرد_كانك_في_التسعينيات المطرب الصاعد وائل كفوري والمطربة الصاعدة نوال الزغبي يتألقان في دويتو بعنوان ""مين حبيبي أنا"""	0	1
أفضل ممثل لثورتنا#30_يونيو هو قائدهاسيادةالمشير علشان كده #السيسي_رئيسي_2014 #سأنتخب_السيسى_و_مش_هنزل_لمستواك	1	1
تخيل احساس ظابط الشرطة الى عارف انه مستهدف في كل ثانية من اليوم وفي كل حركة بيعملها حتى لو بعيدة عن طبيعة عمله #الاخوان_جماعة_ارهابية	0	0
